Brand,Number,Name,Link,Image Address,LocalImage,Color,Finish
DND,308,Nostalgia,https://www.dndgel.com/products/nostalgia-308?_pos=1&_psq=Nostalgia&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/DC308dot.jpg?v=1762198269&width=1346,public/images/308-Nostalgia.jpg,"Brown, Neutral",Cream
DND,307,Cinnamon Craze,https://www.dndgel.com/products/cinnamon-craze-307?_pos=4&_sid=18e76da02&_ss=r,https://www.dndgel.com/cdn/shop/products/cinnamon-craze-dc-307.jpg?v=1755194806&width=1346,public/images/307-Cinnamon_Craze.jpg,"Brown, Neutral",Cream
DND,306,BitterSweet,https://www.dndgel.com/products/bittersweet-306?_pos=1&_psq=BitterSweet&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/dnd-bittersweet-dc-306.jpg?v=1755194805&width=1346,public/images/306-BitterSweet.jpg,"Neutral, Orange",Cream
DND,311,Natural,https://www.dndgel.com/products/natural-311?_pos=1&_psq=Natural&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/DC-311-SWATCH.webp?v=1764964882&width=1346,public/images/311-Natural.webp,"Neutral, Brown",Cream
DND,310,Confetti,https://www.dndgel.com/products/confetti-310?_pos=1&_psq=Confetti&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/confetti-dnd-gel-dc-310.jpg?v=1755194810&width=1346,public/images/310-Confetti.jpg,"Brown, Neutral",Cream
DND,309,Kamikaze,https://www.dndgel.com/products/kamikaze-309?_pos=1&_psq=Kamikaze&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/kamikaze-dnd-gel-dc-309.jpg?v=1755194809&width=1346,public/images/309-Kamikaze.jpg,"Pink, Orange",Cream
DND,314,Dusk Till Dawn,https://www.dndgel.com/products/dusk-till-dawn-314?_pos=1&_psq=Dusk+Till+Dawn&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/DC314dot.jpg?v=1762198265&width=1346,public/images/314-Dusk_Till_Dawn.jpg,"Grey, Brown",Cream
DND,147,Pink Powder,https://www.dndgel.com/products/pink-powder-147?_pos=1&_psq=Pink+Powder&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/pinj-powder-147.jpg?v=1755194593&width=1346,public/images/147-Pink_Powder.jpg,Pink,Sheer
DND,149,Silky Peach,https://www.dndgel.com/products/silky-peach-149?_pos=1&_psq=Silky+Peach&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/149-2.jpg?v=1755194595&width=1346,public/images/149-Silky_Peach.jpg,"Neutral, Pink",Sheer
DND,38,Mahogany,https://www.dndgel.com/products/mahogany-038?_pos=1&_psq=Mahogany&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/dc_swatch_038.jpg?v=1762198940&width=1346,public/images/38-Mahogany.jpg,"Red, Pink",Cream
DND,65,Thai Chili,https://www.dndgel.com/products/thai-chilli-red-065?_pos=1&_psq=Thai+Chili&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/dnd_thai_chili_red_065.jpg?v=1755193599&width=1346,public/images/65-Thai_Chili.jpg,Red,Cream
DND,64,Valentine Red,https://www.dndgel.com/products/valentine-red-064?_pos=1&_psq=Valentine+Red&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/dc_swatch_064.jpg?v=1762198923&width=1346,public/images/64-Valentine_Red.jpg,Red,Cream
DND,59,Sheer Pink,https://www.dndgel.com/products/sheer-pink-059?_pos=1&_psq=Sheer+Pink&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/DC-059-SWATCH.webp?v=1773947628&width=1346,public/images/59-Sheer_Pink.webp,Pink,Sheer
DND,99,Bayberry,https://www.dndgel.com/products/bayberry-099?_pos=1&_psq=Bayberry&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/DC-099-DOT.png?v=1762198900&width=1346,public/images/99-Bayberry.png,"Blue, Grey",Cream
DND,170,Plum Frost,https://www.dndgel.com/products/plum-frost-170?_pos=1&_psq=Plum+Frost&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/DC-170-SWATCH.jpg?v=1755194614&width=1346,public/images/170-Plum_Frost.jpg,Neutral,Sheer
DND,73,Dusty Coral,https://www.dndgel.com/products/dusty-coral-073?_pos=1&_psq=Dusty+Coral&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/DC-073-SWATCH.png?v=1755193608&width=1346,public/images/73-Dusty_Coral.png,"Purple, Brown",Cream
DND,155,Chateau Rose,https://www.dndgel.com/products/chateau-rose-155?_pos=1&_psq=Chateau+Rose&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/155.jpg?v=1762198413&width=1346,public/images/155-Chateau_Rose.jpg,Pink,Sheer
DND,146,Icy Pink,https://www.dndgel.com/products/icy-pink-146?_pos=1&_psq=Icy+Pink&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/icy-pink-dnd-gel-polish-pink-nails_78231820-4a59-4562-b0e2-5c6768b9d445.jpg?v=1755194592&width=1346,public/images/146-Icy_Pink.jpg,Pink,Sheer
DND,167,Utah Vale,https://www.dndgel.com/products/utah-vale-167?_pos=1&_psq=Utah+Vale&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/Utah-Vale-DC-167.jpg?v=1755194611&width=1346,public/images/167-Utah_Vale.jpg,"Neutral, Pink",Sheer
DND,161,White Fur,https://www.dndgel.com/products/white-fur-161?_pos=1&_psq=White+Fur&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/white-fur-dnd-gel-161-white-milky-sheer-nail-polisj_55aa31d2-dbca-419e-abcb-e98604dee073.jpg?v=1756513784&width=1346,public/images/161-White_Fur.jpg,White,Cream
DND,168,Andorra,https://www.dndgel.com/products/andorra-168?_pos=1&_psq=Andorra&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/andorra-168-scaled.jpg?v=1755194612&width=1346,public/images/168-Andorra.jpg,Neutral,Sheer
DND,291,Marshmallow Cloud,https://www.dndgel.com/products/marshmallow-cloud-291?_pos=1&_psq=Marshmallow+Cloud&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/DC-291-SWATCH.png?v=1755194787&width=1346,public/images/291-Marshmallow_Cloud.png,"Neutral, White",Cream
DND,292,Hopscotch,https://www.dndgel.com/products/hopscotch-292?_pos=1&_psq=Hopscotch&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/files/DC-292-SWATCH.png?v=1755194788&width=1346,public/images/292-Hopscotch.png,"Yellow, Neutral, Orange",Cream
DND,290,U Shine I Shine,https://www.dndgel.com/products/u-shine-i-shine-290?_pos=1&_psq=U+Shine+I+Shine&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/RS-u-shine-i-shine-dc-290.jpg?v=1755194836&width=1346,public/images/290-U_Shine_I_Shine.jpg,Yellow,Cream
DND,295,Milky Way,https://www.dndgel.com/products/milky-way-295?_pos=1&_psq=Milky+Way&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/DC295dot.jpg?v=1762198277&width=1346,public/images/295-Milky_Way.jpg,Pink,Cream
DND,294,Sand Dance,https://www.dndgel.com/products/sand-dance-294?_pos=1&_psq=Sand+Dance&_ss=e&_v=1.0,https://www.dndgel.com/cdn/shop/products/sand-dance-dnd-gel-dc-294.jpg?v=1755194790&width=1346,public/images/294-Sand_Dance.jpg,Neutral,Cream
